rep,model_name,feature_split_col,train_size,train_ratio_detail,test_size,test_ratio_detail,train_ratio_rel,test_ratio_rel,train_ratio,test_ratio,accuracy,TN,FP,FN,TP,fairness_tpr_gap,fairness_fpr_gap,fairness_pos_rate_gap,fairness_per_group_json,path_roc
1,xception,sex,5000,male:0.5/female:0.5,500,male:0.6/female:0.4,male:0.5000/female:0.5000,male:0.6000/female:0.4000,5/5,6/4,0.874,222,28,35,215,0.1333333333333333,0.013333333333333322,0.06,"{""tpr"": {""male"": 0.9133333333333333, ""female"": 0.78}, ""fpr"": {""male"": 0.10666666666666667, ""female"": 0.12}, ""pos_rate"": {""male"": 0.51, ""female"": 0.45}}",/kaggle/working/res/roc_sex_xception_rep1_1753261489325372691.csv
1,xception,sex,5000,male:0.5/female:0.5,500,male:0.7/female:0.3,male:0.5000/female:0.5000,male:0.7000/female:0.3000,5/5,7/3,0.888,226,24,32,218,0.16000000000000003,0.022857142857142854,0.09142857142857147,"{""tpr"": {""male"": 0.92, ""female"": 0.76}, ""fpr"": {""male"": 0.10285714285714286, ""female"": 0.08}, ""pos_rate"": {""male"": 0.5114285714285715, ""female"": 0.42}}",/kaggle/working/res/roc_sex_xception_rep1_1753261492371277258.csv
1,xception,sex,5000,male:0.5/female:0.5,500,male:0.8/female:0.2,male:0.5000/female:0.5000,male:0.8000/female:0.2000,5/5,8/2,0.908,228,22,24,226,0.13,0.035,0.08249999999999996,"{""tpr"": {""male"": 0.93, ""female"": 0.8}, ""fpr"": {""male"": 0.095, ""female"": 0.06}, ""pos_rate"": {""male"": 0.5125, ""female"": 0.43}}",/kaggle/working/res/roc_sex_xception_rep1_1753261495423296244.csv
1,xception,sex,5000,male:0.5/female:0.5,500,male:0.9/female:0.1,male:0.5000/female:0.5000,male:0.9000/female:0.1000,5/5,9/1,0.902,223,27,22,228,0.16888888888888887,0.031111111111111103,0.10000000000000003,"{""tpr"": {""male"": 0.9288888888888889, ""female"": 0.76}, ""fpr"": {""male"": 0.1111111111111111, ""female"": 0.08}, ""pos_rate"": {""male"": 0.52, ""female"": 0.42}}",/kaggle/working/res/roc_sex_xception_rep1_1753261498472225084.csv
2,xception,sex,5000,male:0.2/female:0.8,500,male:0.1/female:0.9,female:0.8000/male:0.2000,female:0.9000/male:0.1000,2/8,1/9,0.904,246,4,44,206,0.01777777777777778,0.017777777777777778,0.0,"{""tpr"": {""female"": 0.8222222222222222, ""male"": 0.84}, ""fpr"": {""female"": 0.017777777777777778, ""male"": 0.0}, ""pos_rate"": {""female"": 0.42, ""male"": 0.42}}",/kaggle/working/res/roc_sex_xception_rep2_1753263518320115558.csv
2,xception,sex,5000,male:0.2/female:0.8,500,male:0.2/female:0.8,female:0.8000/male:0.2000,female:0.8000/male:0.2000,2/8,2/8,0.906,244,6,41,209,0.05500000000000005,0.02,0.03750000000000003,"{""tpr"": {""female"": 0.825, ""male"": 0.88}, ""fpr"": {""female"": 0.02, ""male"": 0.04}, ""pos_rate"": {""female"": 0.4225, ""male"": 0.46}}",/kaggle/working/res/roc_sex_xception_rep2_1753263521393983483.csv
2,xception,sex,5000,male:0.2/female:0.8,500,male:0.3/female:0.7,female:0.8000/male:0.2000,female:0.7000/male:0.3000,2/8,3/7,0.892,244,6,48,202,0.007619047619047636,0.022857142857142857,0.015238095238095273,"{""tpr"": {""female"": 0.8057142857142857, ""male"": 0.8133333333333334}, ""fpr"": {""female"": 0.017142857142857144, ""male"": 0.04}, ""pos_rate"": {""female"": 0.4114285714285714, ""male"": 0.4266666666666667}}",/kaggle/working/res/roc_sex_xception_rep2_1753263524483653124.csv
2,xception,sex,5000,male:0.2/female:0.8,500,male:0.4/female:0.6,female:0.8000/male:0.2000,female:0.6000/male:0.4000,2/8,4/6,0.882,242,8,51,199,0.00666666666666671,0.04666666666666666,0.026666666666666672,"{""tpr"": {""female"": 0.7933333333333333, ""male"": 0.8}, ""fpr"": {""female"": 0.013333333333333334, ""male"": 0.06}, ""pos_rate"": {""female"": 0.4033333333333333, ""male"": 0.43}}",/kaggle/working/res/roc_sex_xception_rep2_1753263527530519149.csv
2,xception,sex,5000,male:0.2/female:0.8,500,male:0.5/female:0.5,female:0.8000/male:0.2000,female:0.5000/male:0.5000,2/8,5/5,0.888,243,7,49,201,0.039999999999999925,0.04,0.03999999999999998,"{""tpr"": {""female"": 0.784, ""male"": 0.824}, ""fpr"": {""female"": 0.008, ""male"": 0.048}, ""pos_rate"": {""female"": 0.396, ""male"": 0.436}}",/kaggle/working/res/roc_sex_xception_rep2_1753263530580908435.csv
2,xception,sex,5000,male:0.2/female:0.8,500,male:0.6/female:0.4,female:0.8000/male:0.2000,male:0.6000/female:0.4000,2/8,6/4,0.88,240,10,50,200,0.016666666666666607,0.049999999999999996,0.033333333333333326,"{""tpr"": {""female"": 0.79, ""male"": 0.8066666666666666}, ""fpr"": {""female"": 0.01, ""male"": 0.06}, ""pos_rate"": {""female"": 0.4, ""male"": 0.43333333333333335}}",/kaggle/working/res/roc_sex_xception_rep2_1753263533625866952.csv
2,xception,sex,5000,male:0.2/female:0.8,500,male:0.7/female:0.3,female:0.8000/male:0.2000,male:0.7000/female:0.3000,2/8,7/3,0.868,237,13,53,197,0.040000000000000036,0.05523809523809524,0.047619047619047616,"{""tpr"": {""female"": 0.76, ""male"": 0.8}, ""fpr"": {""female"": 0.013333333333333334, ""male"": 0.06857142857142857}, ""pos_rate"": {""female"": 0.38666666666666666, ""male"": 0.4342857142857143}}",/kaggle/working/res/roc_sex_xception_rep2_1753263536679246108.csv
2,xception,sex,5000,male:0.2/female:0.8,500,male:0.8/female:0.2,female:0.8000/male:0.2000,male:0.8000/female:0.2000,2/8,8/2,0.862,235,15,54,196,0.05500000000000005,0.075,0.065,"{""tpr"": {""female"": 0.74, ""male"": 0.795}, ""fpr"": {""female"": 0.0, ""male"": 0.075}, ""pos_rate"": {""female"": 0.37, ""male"": 0.435}}",/kaggle/working/res/roc_sex_xception_rep2_1753263539712091405.csv
2,xception,sex,5000,male:0.2/female:0.8,500,male:0.9/female:0.1,female:0.8000/male:0.2000,male:0.9000/female:0.1000,2/8,9/1,0.858,231,19,52,198,0.008888888888888946,0.08444444444444445,0.037777777777777743,"{""tpr"": {""female"": 0.8, ""male"": 0.7911111111111111}, ""fpr"": {""female"": 0.0, ""male"": 0.08444444444444445}, ""pos_rate"": {""female"": 0.4, ""male"": 0.43777777777777777}}",/kaggle/working/res/roc_sex_xception_rep2_1753263542755886323.csv
2,xception,sex,5000,male:0.5/female:0.5,500,male:0.1/female:0.9,male:0.5000/female:0.5000,female:0.9000/male:0.1000,5/5,1/9,0.912,229,21,23,227,0.01333333333333342,0.004444444444444445,0.0044444444444444176,"{""tpr"": {""male"": 0.92, ""female"": 0.9066666666666666}, ""fpr"": {""male"": 0.08, ""female"": 0.08444444444444445}, ""pos_rate"": {""male"": 0.5, ""female"": 0.4955555555555556}}",/kaggle/working/res/roc_sex_xception_rep2_1753265550567028463.csv
2,xception,sex,5000,male:0.5/female:0.5,500,male:0.2/female:0.8,male:0.5000/female:0.5000,female:0.8000/male:0.2000,5/5,2/8,0.912,229,21,23,227,0.039999999999999925,0.03,0.0050000000000000044,"{""tpr"": {""male"": 0.94, ""female"": 0.9}, ""fpr"": {""male"": 0.06, ""female"": 0.09}, ""pos_rate"": {""male"": 0.5, ""female"": 0.495}}",/kaggle/working/res/roc_sex_xception_rep2_1753265553553629631.csv
2,xception,sex,5000,male:0.5/female:0.5,500,male:0.3/female:0.7,male:0.5000/female:0.5000,female:0.7000/male:0.3000,5/5,3/7,0.912,227,23,21,229,0.06285714285714283,0.01714285714285714,0.022857142857142854,"{""tpr"": {""male"": 0.96, ""female"": 0.8971428571428571}, ""fpr"": {""male"": 0.08, ""female"": 0.09714285714285714}, ""pos_rate"": {""male"": 0.52, ""female"": 0.49714285714285716}}",/kaggle/working/res/roc_sex_xception_rep2_1753265556594355669.csv
